"","WT-DIL100-A00","WT-DIL100-A01","WT-DIL100-A02","WT-DIL100-A03","WT-DIL100-A04","WT-DIL100-A05","WT-DIL100-A06","WT-DIL100-A07","WT-DIL100-A08","WT-DIL100-A09","WT-DIL100-A10","WT-DIL100-A11","WT-DIL100-A12","WT-DIL100-A13","WT-DIL100-A14","WT-DIL100-A15","WT-DIL100-A16","WT-DIL100-A17","WT-DIL100-A18","WT-DIL100-A19","WT-DIL100-B00","WT-DIL100-B01","WT-DIL100-B02","WT-DIL100-B03","WT-DIL100-B04","WT-DIL100-B05","WT-DIL100-B06","WT-DIL100-B07","WT-DIL100-B08","WT-DIL100-B09","WT-DIL100-B10","WT-DIL100-B11","WT-DIL100-B12","WT-DIL100-B13","WT-DIL100-B14","WT-DIL100-B15","WT-DIL100-B16","WT-DIL100-B17","WT-DIL100-B18","WT-DIL100-B19","WT-DIL100-C00","WT-DIL100-C01","WT-DIL100-C02","WT-DIL100-C03","WT-DIL100-C04","WT-DIL100-C05","WT-DIL100-C06","WT-DIL100-C07","WT-DIL100-C08","WT-DIL100-C09","WT-DIL100-C10","WT-DIL100-C11","WT-DIL100-C12","WT-DIL100-C13","WT-DIL100-C14","WT-DIL100-C15","WT-DIL100-C16","WT-DIL100-C17","WT-DIL100-C18","WT-DIL100-C19","WT-DIL100-D00","WT-DIL100-D01","WT-DIL100-D02","WT-DIL100-D03","WT-DIL100-D04","WT-DIL100-D05","WT-DIL100-D06","WT-DIL100-D07","WT-DIL100-D08","WT-DIL100-D09","WT-DIL100-D10","WT-DIL100-D11","WT-DIL100-D12","WT-DIL100-D13","WT-DIL100-D14","WT-DIL100-D15","WT-DIL100-D16","WT-DIL100-D17","WT-DIL100-D18","WT-DIL100-D19"
"Atrazine",-0.894815061391498,-0.848165455540585,-0.927210126661757,-0.916849384616199,-0.943483246067974,-0.925800805100083,-0.736197415143288,-1.09366108560782,-1.00852234447735,-0.993324523540227,-1.00095405825645,-0.971195298110128,-0.81666466639328,-0.916198337834746,-0.98969499160826,-0.998757903461037,-1.14419985597686,-1.05686920874818,-0.84675854163695,-0.860149314503929,-0.894420350115094,-0.890784632679441,-1.03154023193907,-0.92465872899338,-1.03276934958371,-1.04857372338727,-0.947651952177132,-0.712497576528232,-0.923245306919526,-1.16919670635473,-1.02502569325874,-1.071620296431,-0.969973559732809,-1.03927667052593,-1.05399995069862,-0.803645439565075,-0.92771232004829,-0.887869182703467,-0.975620272247813,-0.936042623955183,-0.778334842208494,-1.03316229855292,-0.913786385648233,-1,-0.76632930351478,-0.700897056316704,-1.01830391262515,-0.861763086294985,-1.18235882337092,-1.13521311165116,-1.05205092109327,-0.910784239454644,-1.02638828062892,-0.828522507779786,-0.863334467520067,-1.13093421211004,-0.763468398154927,-0.970721430753064,-0.752253225257624,-0.92140816272363,-1.00920721609633,-0.757102592078587,-1.09605900603724,-0.664557963365981,-0.954777497747552,-0.893881535046656,-1.11165988574453,-0.961421662029442,-1.00559283359453,-1.00680264463679,-0.936756128195235,-1.01727799143184,-1.0699994171831,-0.871390810031784,-1.09899285005072,-0.884205632860196,-0.921562417114583,-1.07069149462009,-0.719504624099985,-0.843070067496118
"2-C-Methyl-D-erythritol 4-phosphate",9.77655783906611,9.83451239962979,9.81453041171593,9.89340826322589,9.80592348377246,9.76390438626354,9.63979836280325,9.58123658511471,9.68687293017389,9.72680542999072,9.48043931809863,9.42235486434889,9.79128734662919,9.69979113126482,9.81750217626582,9.63155719911013,9.53208584861174,9.6700832278168,9.64494639387818,9.49566539842034,9.78004828462647,9.74303627043212,9.7322751871405,9.48769494368611,9.84255677256673,9.62333633865882,9.65828800569113,9.5769597401525,9.72158522893138,9.69645153968821,9.69748007324339,9.3748082193284,9.76812428893684,9.57680885820247,9.67595265246725,9.63648944320848,9.62158217645712,9.61535545455661,9.62363478582252,9.54356281658284,9.66325152969436,9.68629824519379,9.64334260507389,9.71042927995456,9.85503803039353,9.73704221135375,9.5475330970408,9.7168203794478,9.54954496549809,9.62098653673663,9.59157425290916,9.64713322230573,9.67535743417498,9.62999890220323,9.44101353964869,9.49287723431206,9.54310993499408,9.45523601088743,9.54195936666997,9.43081647615861,9.88042015467419,9.56616126188284,9.6989421726705,9.74361773431787,9.74016412782911,9.63348579049089,9.34814639755349,9.66523473518322,9.63289229639279,9.48778928989869,9.58550646085907,9.54164305644498,9.64990424659193,9.43863492495458,9.29113047716335,9.50141602480826,9.58254101447266,9.52520898364937,9.52405690870029,9.47760471074402
"D-Lysopine",2.11567672994821,1.29793190715515,0.883890555920189,0.738572718237869,0.598440885160041,0.550116337565921,0.432630062441691,0.179751328487537,0.334304129528849,0.51131961965506,0.080075830529152,0.519168805470979,0.579280354577611,0.689814500795306,0.622096595575215,0.527392814485459,0.678372811368998,0.704233291299538,0.664301098034743,0.732174879584878,2.18093865213897,1.45790611240297,0.941317092602281,0.582754323242742,0.712897408148931,0.522017234039556,0.397044566089255,0.422469923812333,0.285588221858895,0.463038131840422,0.391194633864412,0.361088229174898,0.554190760247872,0.31572779409567,0.510880718232164,0.55956145070655,0.57413763921245,0.783716571702744,0.698449431531207,0.64790475215268,2.16159238320405,1.07011820524052,0.587973161518903,0.365435703881216,0.47921004729999,0.40748376194076,0.385545906021232,0.407549669282442,0.150992094776564,0.2109108884677,0.152360911055835,0.416769112074359,0.423814047901574,0.472473777463351,0.339769941531927,0.40892490776228,0.466529572913872,0.574017945461319,0.453279264604221,0.55142990427219,2.11377912184575,0.974718881142509,0.677268925220739,0.627485578080064,0.673575853587582,0.400194691648824,0.200479224369401,0.387178384122858,0.4020390106609,0.194519113764546,0.3168234631456,0.342008756902391,0.478069033731344,0.392729320229559,0.25430550517372,0.527479240963579,0.468422736022278,0.608657892024718,0.57484859271983,0.608860520165921
"4-Amino-2-methyl-5-phosphomethylpyrimidine",4.17703571177753,4.13794395654015,4.20030299066011,4.2859819171225,4.19178762622061,4.2144016010888,3.92258966211912,3.9057870221343,4.09462894020197,4.1247241588227,3.87322582649094,3.89678085297917,4.08500433773607,4.02408437047782,4.17160542606425,3.99380267548135,3.85799137225021,3.97139039251726,4.04437534807638,3.86475568831112,4.21936710466103,4.1673649558288,4.12860348814374,3.89226550516228,4.29074846455154,4.08995615400273,3.9910420933624,4.02227310727955,4.14219122800081,4.07899399228782,4.04550262024206,3.83677809095173,4.13745707527339,3.93397626293341,4.06233842511651,4.03941423745453,3.94509910538875,4.02032237540672,4.06461819944135,3.87685748002385,4.12199383100286,4.06275977201092,4.00070004825927,4.00008244005314,4.26254153765114,4.03932825978714,3.92943673611545,4.10654495396117,3.84427236968677,3.95000391678425,3.9973882269981,3.9468832489915,4.01671405609817,3.93885456851558,3.83463141316746,3.82728227705296,3.81345759385136,3.84321887664438,3.96271085094021,3.76720322053743,4.19642930300071,3.99494753617007,4.07620824254372,4.08012303693948,4.10091135654065,3.97474432365643,3.74654984910173,4.09077791234256,4.01535311047454,3.88678415013155,3.93313696105077,3.93781728335645,3.9872274290492,3.74475594047312,3.77684314933552,3.78956215904491,3.88987654536127,3.822205141648,3.84707697006764,3.83305463543021
"1D-1-Guanidino-1-deoxy-3-dehydro-scyllo-inositol",-1.26147893933175,-1.39052780485472,-1.26658414464207,-0.906137033282224,-1.28719367875827,-1.23575106081569,-1.04855762533061,-1.22363670700242,-1.11781167592427,-1.1648758121288,-1.19291760164202,-1.26439567124344,-1.36876989571964,-1.25914299048123,-1.16958284680039,-1.19673379806443,-1.14686288403504,-1.14014975049265,-1.4086506918087,-1.33223655480173,-1.42447050553442,-1.30867049426732,-1.146672760541,-0.96048105186869,-1.10552569201902,-0.887595977415247,-0.892321048628913,-1.33429226879444,-1.11209571066968,-0.917878688932712,-1.10215194337954,-1.1886120197044,-1.18010069962001,-1.41243589176298,-1.35828936643961,-1.13138603566603,-1.15854435291196,-1.2081351447178,-1.27702934765187,-1.14711418256437,-1.47403994375374,-1.32861818207909,-1.06966226703286,-1.02049640688558,-1.0777867819013,-0.898445061359876,-1.17457048622047,-1.27638464350928,-1.27837642521176,-1.24209852351512,-1.57426638964089,-1.16421453556701,-1.34406168074157,-1.13126918946353,-1.24654162889749,-0.939936987049126,-1.28348093073586,-1.2647056426739,-1.03827529162281,-1.27304677616721,-1.3729450380072,-1.36713885978276,-1.25422161210626,-0.904203580529996,-0.938265283665894,-1.02247671622087,-0.972986134778161,-1.21657509474113,-0.923734564177757,-1.26382044044794,-1.09748978092601,-1.18617848244117,-0.966979572442037,-1.13858955831882,-1.43416615095117,-1.231935220934,-1.25520149452864,-0.979169504701135,-1.21352359656368,-1.37448562408735
"Pantothenate",-0.578492425113813,-0.367949270751128,-0.143430321749795,-0.238619367273596,-0.160903868979316,-0.0280792884560963,-0.100394480147058,0.178175003975138,0.213055793210756,0.625282882827948,0.514827481845204,0.651852979063316,0.722447277337476,0.740486850429916,0.859962006708898,0.935029229565616,0.847963468652019,0.841228047544181,0.852995444192075,0.777821556941358,-0.591727178771224,-0.237350470405643,-0.127939811205378,-0.32554720694784,0.0420387951006784,-0.0552517479191437,0,-0.0203923653129969,0.348222667910029,0.595708977029917,0.788626467260073,0.755565497330235,0.918674835583744,0.854647677003397,0.966239282189237,1.09406208954187,0.882925185998616,0.955476434766116,0.996426513827847,0.825852279145508,-0.636168956500423,-0.416281343066698,-0.144814111208408,-0.332756811039385,-0.168116808720276,-0.0903944957954277,-0.163731561161704,0.04961334998689,0.0753138214274323,0.416711619586216,0.713151229837861,0.584371397427672,0.701565671774707,0.820094955100224,0.76766131358435,0.69955245574446,0.88042260386918,0.843970274016359,0.980326393857181,0.816970830687241,-0.742388379753402,-0.386487319801097,-0.474025633361471,-0.296965839210774,-0.372054566557953,-0.234670254708897,-0.370408091140034,-0.0347292048752905,0.152662634382162,0.625118226442865,0.691642620068251,0.780817555211312,0.924651318101535,0.948895251289805,0.836124475338787,0.944346410799506,0.927684587883173,0.972462773540066,0.963305200019317,0.932678912157696
"N-Acetyl-D-glucosamine",1.87941251953495,1.72123976426901,1.8635656583433,2.16285400451277,2.00134484670223,2.16428622757929,1.84179995814322,1.8036653112789,1.81819151769664,2.07813666003623,1.99366757637003,2.70824604182077,1.6343222716941,1.15892161955858,1.3923898432295,1.32565118093008,1.59031926472656,1.4527167283227,1.60388588479973,1.4353767037215,2.15156175542311,2.20494008561398,2.30711335981974,2.28580415468664,2.15422785890719,2.70954815842862,1.95833587083801,2.03567922279285,1.88397858611652,1.78770060443922,1.75433606592517,2.71024312208832,1.38513539625714,1.40851942035916,1.4668369094185,1.4625702135134,1.39158431940658,1.28609941109015,1.37252025461205,1.25240091224144,1.25419854604833,1.0931216738236,1.05002951470308,0.943212942303358,1.20018260049769,1.36719820919859,1.01609743506166,1.40800262460388,1.0659307971754,1.07431352521914,0.87994283963061,1.00040288615998,0.621340194802922,0.65091515685917,0.650462353226764,0.561431383990138,0.744125385739071,0.536244872435352,0.592952581274645,0.424298180712574,1.31513460002083,1.06942140095748,1.13427170947621,1.21108670567724,1.32287572574939,1.35874143584808,1.17367228942019,1.16924661674486,1.29229492438811,0.945957433634561,1.25010491393022,1.06215647606257,0.598519068152877,0.558888129794662,0.542879863955189,0.588970370789349,0.544202402912443,0.568814545278345,0.948064248632626,0.826736797001578
"Sinapate",-0.295880392883623,-0.245412154092858,-0.201829892835267,-0.135294189411749,-0.234158916436405,-0.273666936987723,-0.219952124295538,-0.334637710990183,-0.24215969783728,-0.460786374209279,-0.264624853620145,-0.370989937493114,-0.350315529683156,-0.252680533085289,-0.241298476182498,-0.148762087999042,-0.323697187740418,-0.313028970020801,-0.19167198746495,-0.214895390041262,-0.343854569711445,-0.112288092843583,-0.182777462039848,-0.100070804754475,-0.220900730917167,-0.443920929886811,-0.235655202613639,-0.296398686698746,-0.328431554027363,-0.264722396820359,-0.226533339910931,-0.241141270534305,-0.255601939153468,-0.27036490256334,-0.298125409622527,-0.269523511511492,-0.253454597561394,-0.253997081501366,-0.210177274114756,-0.241586815293573,-0.0848592384398632,0.03644244111935,-0.119397207948722,-0.121630316808234,-0.0938980743257325,-0.233789119980541,-0.0269876382624492,-0.159021194727782,-0.312693471882262,-0.246484570448711,-0.180379126701585,-0.086345109129514,-0.198334221385283,-0.114168989428716,-0.133090384343696,-0.213590139684063,-0.136478518349172,-0.0711463672223687,-0.33164905010424,-0.218523051634079,-0.0768459329716968,-0.0814038776758412,-0.105782345561568,-0.128535478020364,-0.0416110859599677,-0.152777694827893,-0.19107226469192,-0.187539936348218,-0.267201550699859,-0.271560700664732,-0.249530734917199,-0.277494696610303,-0.219512958602449,-0.288187883062132,-0.208333278761131,-0.225364327941969,-0.0783948932815015,-0.0921809175943142,-0.192331414490592,-0.219354527940016
"Methyl jasmonate",0.252389296482267,0.248495112562106,0.275508451784583,0.06003894829092,0.327680447445859,0.121373037664938,0.290703601388342,0.235243738737671,0.310184249166209,0.18835730467414,-0.0888344984712255,-0.0359061943265058,0.0395116437819141,0.173871247101999,0.0638129040366842,0.0478167065371622,0.198726230667077,0.0253031610671108,0.197939377611908,0.273057234206009,0.429500728590806,0.363611083769808,0.282298544566215,0.322972895204037,0.0975697121295696,0.12902261969532,0.200623557758746,0.371917233761158,0.15412953700968,0.184860059130868,0.191268247638854,-0.00440114752821863,-0.0910043577351516,-0.0486187052201785,0.13392945038238,0.172130147832782,0.0430132901188447,-0.102497341567576,0.158476314862119,0.10832381965889,0.379715750639971,0.508159173102444,0.553300230453784,0.244034455101758,0.193946323299745,0.248825720756944,0.377447915885769,0.190626331109829,0.351240176726632,0.269426715613072,0.249738109178482,0.148436677901289,0.257911855116362,0.292672554350982,0.308417624983951,0.198586263636404,0.300926793958126,0.175404818002598,0.325227327605941,0.32294586920886,0.279006981992811,0.453985185236315,0.383674885103908,0.331025169093179,0.344429398918926,0.310171492823882,0.508256943570586,0.334902501669729,0.216945130747428,0.42682120102479,0.183940406800202,0.149765376036484,0.168171927269071,0.209760499045334,0.232108685150685,0.167815945258223,0.247854988871953,0.157431300253538,0.31702125192513,0.212877867478614
"4-Amino-4-deoxychorismate",-0.177140929498579,-0.0639235087558259,-0.11380209138108,-0.148601232633265,-0.190513736213191,-0.19084909371197,-0.151966504215135,-0.180345144091126,-0.42669176165116,-0.141316022745769,-0.294726310232049,-0.357389173241533,-0.213116755845141,-0.276643957942136,-0.278815760538608,-0.317159619694761,-0.251882736727794,-0.333751967089468,-0.150008472918712,-0.165998207905485,-0.0711163095348439,-0.274855781275072,-0.0207219002752765,-0.235633867744573,-0.264239732956456,-0.360058313717142,-0.142508904896813,-0.0487643741586972,-0.294818500251116,-0.283452938099471,-0.139582849671916,-0.401575390639858,-0.127461540538611,-0.284377275878722,-0.346851449438947,-0.176802968945911,-0.122877688427252,-0.325841021183232,-0.229202911753797,-0.128209390774558,-0.234580406691391,-0.107141735256651,-0.116198089834933,-0.161961882452731,-0.184472713661446,-0.167336153345952,-0.060357072517542,-0.225715548793499,-0.241666700021193,-0.061599882885476,-0.251425164488651,-0.336670264455964,-0.174136679299256,-0.172883668127048,-0.268574164628625,-0.209333257451334,-0.142690955214333,-0.250354488824563,-0.0967003040589667,-0.206333405318334,-0.123190171512608,-0.12126216065163,0.0129744709994597,-0.050202171780434,-0.242400854443879,-0.1623004689464,-0.158861541879862,-0.185850048035265,-0.235988422922505,-0.26253442487544,-0.207186008714359,-0.378560232396103,-0.208499965880032,-0.055152569107662,-0.285985834413596,-0.294481590867802,-0.249866533099601,-0.356110240050619,-0.0933233780758833,-0.280306534927467
"Indolylmethylthiohydroximate",4.69516925873615,4.7226958322674,4.65141120415502,4.70150232041413,4.70649664143452,4.72528217426296,4.56528313164274,4.54779727636145,4.50918362694836,4.55641804108376,4.4474311592028,4.28157805656822,4.47678267134996,4.43668431991413,4.45325891829224,4.39035598695285,4.3138403384645,4.3655751999521,4.33661147414934,4.20179434785327,4.69231695120515,4.68163610952884,4.61883727741527,4.61525010745681,4.66845808435368,4.43998222907221,4.65333045604445,4.52704408615362,4.55111688293158,4.52885994388271,4.58319759357949,4.27762529461958,4.49116471175876,4.43469866815876,4.33933565239336,4.36946080912192,4.37379381766716,4.37080356837559,4.32319653769103,4.19369261850377,4.74297733073775,4.69286184894002,4.64267639275582,4.6845819228595,4.65575384511486,4.63731948827892,4.5877486795073,4.63844129942874,4.53174834155516,4.56160228605374,4.4626657897489,4.50563750776834,4.52658291162792,4.4985837938648,4.4079487049814,4.37951235314434,4.40507794326662,4.30358692754795,4.30770597893345,4.27639369284886,4.73354409671154,4.65345377288996,4.63727560098168,4.64085564919455,4.65198554541612,4.65792853303479,4.51497040554399,4.51091126856687,4.50325386388641,4.56191921507715,4.44434849744519,4.45034423447544,4.5601659700808,4.43687283981803,4.30918999060655,4.36360971770358,4.43255585911318,4.34678160243799,4.32511704369997,4.26439682414669
"Porphobilinogen",2.61747748179419,2.63433270131796,2.6178788319722,2.60216803905598,2.63755082217333,2.62455349372393,2.56756944554299,2.50087714611753,2.56921532465854,2.774973270865,2.6605954429927,2.70247587536702,2.94745524660951,2.93146214058424,3.12833542254115,3.01385461636076,3.05466232546019,3.03417787757176,3.04640123664769,2.966717425287,2.65056173787607,2.70114785140353,2.60779982831804,2.66388154497582,2.68898485737716,2.40899530392464,2.52487647142436,2.5679616245159,2.59577687517701,2.73773987449719,2.73973853390948,2.68144161583873,2.93855844404923,2.93851793793043,2.98299180432628,3.03379184308075,2.96077753084892,3.03127130931223,3.07777290480931,2.88524856184321,2.74152918675113,2.56091125286799,2.53517153384932,2.50897035661606,2.59671192259579,2.57969798065297,2.54419579114023,2.56133464447915,2.55847209348497,2.62281241412588,2.81471246781457,2.80818359414217,2.94501238495397,3.03472278324132,2.96434462589753,2.9336793772772,2.98473119806011,2.98247358494332,3.04645887927416,3.08828110856159,2.64457612214895,2.56191166086242,2.68069029135674,2.53904312823738,2.61112643222312,2.5476620233132,2.45256950462783,2.56022554268836,2.56891695611871,2.61267460656499,2.68650671116465,2.75970427842012,2.92453966390479,2.80897760145913,2.82949138300634,2.84388138713968,2.92854453381621,2.93069606168731,2.96378160143006,2.83416381490165
"Tetradecanoic acid",5.37134081302087,5.50141310134804,5.59999015797561,5.88713871932884,5.72125222025481,6.19242748982707,5.59399014577069,5.60295183530867,5.71271663595104,6.15435296593328,5.84342904779814,6.92896487605508,5.53776450889041,5.38577133035416,5.53833436344299,5.39706193809621,5.55848616771589,5.5428415739403,5.6473981796038,5.52253930643489,5.7596448586493,6.03547501410975,6.18609817183119,6.18434008338286,5.84610012057228,6.80511419305962,5.8181736804875,5.8532699764315,5.80554589982573,6.50833552604986,5.84767813318365,6.89731194406968,5.49022770151591,5.55190039673967,5.56199988854234,5.53010187903629,5.45061687786012,5.58231917760586,5.59747580835934,5.52372452084456,5.04115761150338,5.22611753121021,5.1905782618068,5.04125003268303,5.21095061998514,5.29686247915027,5.20839609128123,5.29704312492601,5.25824960558269,5.39729631357426,5.26932055291324,5.31456369028101,5.18632909690001,5.23696270571558,5.29946262007469,5.23610647577656,5.22945655722049,5.36041357466497,5.23759343229673,5.28135010592778,4.98245351516993,5.2274324181763,5.21341957509816,5.24523059418347,5.32797675818654,5.35292941058191,5.31638704628967,5.32943135022545,5.48336306001104,5.52463701135928,5.48811856230557,5.43813051575715,5.17672858358837,5.35203057701931,5.32883501707865,5.28325645614971,5.21355804168526,5.32846372534311,5.41919233926268,5.39563192191713
"Phosphocreatine",-0.330469779810286,-0.222223892039967,-0.484881487892954,-0.475178687138769,-0.297611829845675,-0.587364577130003,-0.408794190189774,-0.354204864943204,-0.587130086859226,-0.503283818537369,-0.332657763664306,-0.434907571483276,-0.322005428383717,-0.516562639990656,-0.292720915804932,-0.502992299322806,-0.522245954286534,-0.56549385858194,-0.490701769210917,-0.53938703385446,-0.494174878477004,-0.50003601998314,-0.53458649824282,-0.675635213669292,-0.509627461665083,-0.579395421452343,-0.349641042024929,-0.500342070935417,-0.475113901578691,-0.623979742164231,-0.498010541746863,-0.389052753739042,-0.550247614491095,-0.374065718222537,-0.702737048335303,-0.597212760825373,-0.399520580569844,-0.423293137918433,-0.361120521471705,-0.436679533044154,-0.33594330818995,-0.502925745364283,-0.508968289941361,-0.487689878678811,-0.26321093627646,-0.553772536784308,-0.412130304258023,-0.570612307399411,-0.699829249591529,-0.439817108619383,-0.513648383885055,-0.338095751943838,-0.499510899451257,-0.476205438935176,-0.240883994035567,-0.859203533993034,-0.390300137377761,-0.394080111239504,-0.537672610085925,-0.278182024135193,-0.419397699984911,-0.551393258308176,-0.522039883002668,-0.558861305188392,-0.418566211550077,-0.331762454991939,-0.540946017987507,-0.591659455255661,-0.647974563673589,-0.504809046311939,-0.444855616792506,-0.409216260550124,-0.282871796532222,-0.630191754714154,-0.571312505660249,-0.529470500132483,-0.452258397403817,-0.666269900790427,-0.353693260402235,-0.459627130790883
"N-Acetyl-L-2-amino-6-oxopimelate",-0.851424847567165,-0.906995936416926,-1.01956342986525,-0.853736879738067,-0.924247027205055,-0.88304656714206,-0.796120008346652,-0.841748450417933,-0.899453899689492,-0.737124911160558,-0.855519260870297,-0.861404706266811,-0.812855927508981,-0.757993100606027,-0.864516495913655,-0.691304296426269,-1,-0.867547038319064,-0.619678817109975,-0.945356068010843,-0.837032867957575,-0.689893280553916,-1.10255020730869,-0.918718988046928,-0.821507525817337,-0.969220509309627,-0.946041262001021,-0.920889551606541,-0.890300802301347,-0.958727656836805,-1.03166751050503,-0.883407701629626,-0.934988201783478,-0.76839672546361,-0.906778624244351,-0.923109106166647,-0.858874514532443,-0.910020087162959,-0.713626021499371,-0.831260007331483,-0.78878065364186,-0.892047521250605,-0.69563220191006,-1.00301819156291,-0.809297945975397,-0.940284337881863,-0.762409747697193,-0.858957801762392,-1.01336856768063,-0.692461052978237,-0.92172844392341,-0.679716847601519,-0.585572759381265,-0.747764130488004,-0.649616525641045,-0.712332808780047,-0.877206031311577,-0.630564155785104,-0.76386785416034,-1.04796199444529,-0.950043557664308,-0.765960554210277,-0.704837965759378,-0.819602338156772,-0.691036581105863,-1.09469003263551,-0.806136486723322,-1.00346861416826,-0.897029001414376,-0.809544378366438,-0.934928389300998,-0.88601919910349,-0.836513378432633,-0.731603982953279,-0.816970714075927,-0.845162793223668,-0.862747031137964,-0.718895182052581,-0.669751588902885,-0.934102754901845
"D-Ribitol 5-phosphate",0.104541739738782,0.0966338840113021,0.0535384268911727,0.145354717435685,0.238963400830716,0.420695539039457,0.438838353428302,0.287484723032032,0.580902563268593,0.757151441491747,0.709459791207443,0.732384317375327,0.872583811911806,0.72784459649281,0.790263820326256,0.529654176833786,0.361700441933131,0.412185758795278,0.368374318985202,0.242723148139476,0.300695457809276,-0.0517246382362266,0.156011096813495,-0.0136517108900271,0.183805745157427,0.179148201759833,0.246140926666497,0.392301994947818,0.563360246235945,0.709061275013973,0.880012486378019,0.752090796611824,0.878878479939992,0.571568267626295,0.584116213859357,0.511551689710107,0.417744134596198,0.384271371564671,0.399167334926934,0.153227758441375,-0.131272498175004,0.03644244111935,0.156320780098536,0.188564301498351,0.207462568612103,0.21890427882269,0.375906949049963,0.538732296999203,0.388775823494953,0.449362036391904,0.812555229845078,0.675692583900444,0.726643715732731,0.673058039896508,0.438775131500966,0.503551792369485,0.320902360723364,0.324987009959655,0.323268297239894,0.148843422376178,0.085655199842444,0.0754029230107545,0.0497530351971012,0.163439111173593,0.31527719282634,0.283506688583065,0.250064438817576,0.490837233958095,0.701831295582316,0.641468177634581,0.84099115112601,0.705814002240052,0.75298352635933,0.50097287078259,0.235059988684288,0.313889854391579,0.413486492097503,0.258270719715817,0.234862147094189,0.473110728556263
"L-Formylkynurenine",-0.0219544786413088,-0.0030368986463678,-0.0543625611708958,-0.0779466790694787,-0.27139182263538,-0.26767649914534,-0.467460199129102,-0.538195902810576,-0.410878195697673,-0.470686722149086,-0.573010878334706,-0.63660991973412,-0.688752144430238,-0.512365866645061,-0.490057689072049,-0.439474611919708,-0.484915323870826,-0.577234164705812,-0.533098062733188,-0.431339311607944,-0.0268984833324577,-0.157604520076319,-0.450144346238105,-0.256499442181092,-0.336204018212445,-0.361672518127097,-0.246518177784983,-0.461234899028799,-0.438167916922179,-0.368013803913435,-0.469175193017191,-0.478879341629439,-0.461850714011222,-0.44439430233839,-0.414689172458621,-0.62395663233702,-0.503442970448956,-0.555106704881172,-0.597708646940301,-0.593020264866166,-0.227687440684008,-0.166053044905402,-0.162304188013785,-0.0291232715838987,-0.333759160036832,-0.349317548555049,-0.226612206778121,-0.283472019616708,-0.329527910745524,-0.314585224493298,-0.565665341652668,-0.242899505061221,-0.468305734740657,-0.285121784408865,-0.295339534336943,-0.614934421012313,-0.333639077414061,-0.544052312157183,-0.469296624196076,-0.380719267205381,-0.0337498357220642,-0.122314992224947,-0.158144378477251,-0.122061446498803,-0.143440360823194,-0.190854022416408,-0.382363224477386,-0.356150409188524,-0.405988130888973,-0.293719680807671,-0.479959417748422,-0.370996938319633,-0.327491548017749,-0.38609698487822,-0.374897436725638,-0.253598008670915,-0.455561380133958,-0.465192062896245,-0.530026825236272,-0.568805184207955
"N-Acetyl-L-citrulline",0.516076817458524,0.489994223433108,0.417677069541391,0.648371670897218,0.401563439402537,0.480167822330733,0.503100717035716,0.557833215837512,0.464376062396152,0.390252525293432,0.184755164116877,0.262986155970379,0.177603305281412,0.172637060878925,0.125898378286308,0.217992128045871,0.0840245177603443,0.314891212843337,0.161295797539836,0.328301720526159,0.45535137769758,0.467272938988643,0.443135381095562,0.429768731658433,0.450419153176238,0.426812750930862,0.485164195574415,0.375917430527958,0.279491384867832,0.390483192443963,0.234744337891739,0.31543904663082,0.243859204775658,0.285410231008191,0.264949163436459,0.252833092982979,0.177964647226936,0.218054023667046,0.339240832345389,0.227678977558604,0.648780735372561,0.564864800227328,0.694925725468586,0.465722052478029,0.383675753087839,0.487689605643588,0.599800332923106,0.47271512426469,0.486028275897379,0.413537953688481,0.309399808100451,0.236711922095866,0.372222315464303,0.284193569963094,0.542476292498772,0.357547928661448,0.233772963076005,0.360790454802476,0.25831199559139,0.388060846614438,0.425895292879952,0.576876530440066,0.425623285467202,0.653896664400548,0.540283514852634,0.473429294070648,0.463775533633321,0.545663248485466,0.47978547597752,0.472201346527104,0.297259451485084,0.43002792952678,0.325551895033795,0.211373022248294,0.293391989959343,0.383944269183655,0.257540938149992,0.390149694271873,0.375611183731364,0.472234128964498
"5-Sulfosalicylate",2.27289326900273,2.1284352568068,2.16590434222544,2.12718053156379,2.12589613918982,2.15669629351996,2.11381706069881,2.11845664113424,2.17611338636316,1.93565965012526,2.1086626737607,2.03132097957507,1.98167252834988,2.0766712687844,1.97092659206708,1.99252487943785,2.01269620277648,2.0233235660026,1.94237852247943,1.99815311883383,2.20763288276263,2.17211571637376,2.19575624739382,2.14264896855303,2.14898788538206,2.14984891332457,2.03414358034921,2.07999192824982,2.13112887584574,2.05240716849763,1.95575608894604,2.12853367478043,2.02613346046394,2.10937105966987,2.00933834619521,2.12414877786025,2.03211082698456,2.05895620969412,2.08747217210682,2.06544071078115,2.30729010777856,2.3753066743959,2.31250216190839,2.18649592115712,2.19491047255365,2.14418666582203,2.23380577747529,2.06938337557682,2.17714983302758,2.17137406071616,2.10307586418707,2.04334364464079,2.14057467189195,2.13787219553268,2.10833153251729,2.1576738095773,2.13828787360806,2.14366685620223,2.12285424499894,2.15086997515815,2.15125278166691,2.29879204301883,2.27313572791062,2.24732212265877,2.25135828210433,2.23525346763319,2.2943987385578,2.12356360475258,2.1253581960326,2.13452927911947,2.0198472043136,2.06800323324759,2.1015462569874,2.10348826517641,2.07744581265326,2.04285889836227,2.10129720267324,2.07537631846646,2.07668171080072,2.17801187822706
